time,logger,level,message,exception
2011-08-06 14:19:15.6777,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3096', update: False, ",
2011-08-06 14:19:15.6777,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3097 and etag ,
2011-08-06 14:19:15.6777,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3097', update: False, ",
2011-08-06 14:19:15.6777,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3098 and etag ,
2011-08-06 14:19:15.6777,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3098', update: False, ",
2011-08-06 14:19:15.6777,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3099 and etag ,
2011-08-06 14:19:15.6777,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3099', update: False, ",
2011-08-06 14:19:15.6777,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3100 and etag ,
2011-08-06 14:19:15.6777,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3100', update: False, ",
2011-08-06 14:19:15.6777,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3101 and etag ,
2011-08-06 14:19:15.6777,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3101', update: False, ",
2011-08-06 14:19:15.6777,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3102 and etag ,
2011-08-06 14:19:15.6777,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3102', update: False, ",
2011-08-06 14:19:15.6777,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3103 and etag ,
2011-08-06 14:19:15.6777,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3103', update: False, ",
2011-08-06 14:19:15.6777,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3104 and etag ,
2011-08-06 14:19:15.6777,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3104', update: False, ",
2011-08-06 14:19:15.6777,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3105 and etag ,
2011-08-06 14:19:15.6777,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3105', update: False, ",
2011-08-06 14:19:15.6777,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3106 and etag ,
2011-08-06 14:19:15.6777,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3106', update: False, ",
2011-08-06 14:19:15.6777,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3107 and etag ,
2011-08-06 14:19:15.6777,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3107', update: False, ",
2011-08-06 14:19:15.6777,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3108 and etag ,
2011-08-06 14:19:15.6977,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3108', update: False, ",
2011-08-06 14:19:15.6977,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3109 and etag ,
2011-08-06 14:19:15.6977,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3109', update: False, ",
2011-08-06 14:19:15.6977,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3110 and etag ,
2011-08-06 14:19:15.6977,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3110', update: False, ",
2011-08-06 14:19:15.6977,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3111 and etag ,
2011-08-06 14:19:15.6977,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3111', update: False, ",
2011-08-06 14:19:15.6977,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3112 and etag ,
2011-08-06 14:19:15.6977,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3112', update: False, ",
2011-08-06 14:19:15.6977,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3113 and etag ,
2011-08-06 14:19:15.6977,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3113', update: False, ",
2011-08-06 14:19:15.6977,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3114 and etag ,
2011-08-06 14:19:15.6977,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3114', update: False, ",
2011-08-06 14:19:15.6977,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3115 and etag ,
2011-08-06 14:19:15.6977,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3115', update: False, ",
2011-08-06 14:19:15.6977,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3116 and etag ,
2011-08-06 14:19:15.6977,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3116', update: False, ",
2011-08-06 14:19:15.6977,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3117 and etag ,
2011-08-06 14:19:15.6977,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3117', update: False, ",
2011-08-06 14:19:15.6977,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3118 and etag ,
2011-08-06 14:19:15.6977,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3118', update: False, ",
2011-08-06 14:19:15.6977,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3119 and etag ,
2011-08-06 14:19:15.6977,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3119', update: False, ",
2011-08-06 14:19:15.6977,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3120 and etag ,
2011-08-06 14:19:15.6977,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3120', update: False, ",
2011-08-06 14:19:15.6977,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3121 and etag ,
2011-08-06 14:19:15.6977,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3121', update: False, ",
2011-08-06 14:19:15.6977,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3122 and etag ,
2011-08-06 14:19:15.7077,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3122', update: False, ",
2011-08-06 14:19:15.7077,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3123 and etag ,
2011-08-06 14:19:15.7077,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3123', update: False, ",
2011-08-06 14:19:15.7077,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3124 and etag ,
2011-08-06 14:19:15.7077,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3124', update: False, ",
2011-08-06 14:19:15.7077,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3125 and etag ,
2011-08-06 14:19:15.7077,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3125', update: False, ",
2011-08-06 14:19:15.7077,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3126 and etag ,
2011-08-06 14:19:15.7077,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3126', update: False, ",
2011-08-06 14:19:15.7077,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3127 and etag ,
2011-08-06 14:19:15.7077,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3127', update: False, ",
2011-08-06 14:19:15.7077,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3128 and etag ,
2011-08-06 14:19:15.7077,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3128', update: False, ",
2011-08-06 14:19:15.7077,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3129 and etag ,
2011-08-06 14:19:15.7077,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3129', update: False, ",
2011-08-06 14:19:15.7077,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3130 and etag ,
2011-08-06 14:19:15.7077,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3130', update: False, ",
2011-08-06 14:19:15.7077,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3131 and etag ,
2011-08-06 14:19:15.7077,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3131', update: False, ",
2011-08-06 14:19:15.7077,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3132 and etag ,
2011-08-06 14:19:15.7077,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3132', update: False, ",
2011-08-06 14:19:15.7077,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3133 and etag ,
2011-08-06 14:19:15.7077,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3133', update: False, ",
2011-08-06 14:19:15.7077,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3134 and etag ,
2011-08-06 14:19:15.7317,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3134', update: False, ",
2011-08-06 14:19:15.7317,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3135 and etag ,
2011-08-06 14:19:15.7317,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3135', update: False, ",
2011-08-06 14:19:15.7317,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3136 and etag ,
2011-08-06 14:19:15.7527,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3136', update: False, ",
2011-08-06 14:19:15.7527,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3137 and etag ,
2011-08-06 14:19:15.7527,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3137', update: False, ",
2011-08-06 14:19:15.7527,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3138 and etag ,
2011-08-06 14:19:15.7527,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3138', update: False, ",
2011-08-06 14:19:15.7527,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3139 and etag ,
2011-08-06 14:19:15.7537,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3139', update: False, ",
2011-08-06 14:19:15.7537,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3140 and etag ,
2011-08-06 14:19:15.7537,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3140', update: False, ",
2011-08-06 14:19:15.7537,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3141 and etag ,
2011-08-06 14:19:15.7537,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3141', update: False, ",
2011-08-06 14:19:15.7537,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3142 and etag ,
2011-08-06 14:19:15.7537,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3142', update: False, ",
2011-08-06 14:19:15.7537,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3143 and etag ,
2011-08-06 14:19:15.7707,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3143', update: False, ",
2011-08-06 14:19:15.7707,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3144 and etag ,
2011-08-06 14:19:15.7707,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3144', update: False, ",
2011-08-06 14:19:15.7707,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3145 and etag ,
2011-08-06 14:19:15.7707,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3145', update: False, ",
2011-08-06 14:19:15.7707,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3146 and etag ,
2011-08-06 14:19:15.7707,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3146', update: False, ",
2011-08-06 14:19:15.7707,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3147 and etag ,
2011-08-06 14:19:15.7707,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3147', update: False, ",
2011-08-06 14:19:15.7707,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3148 and etag ,
2011-08-06 14:19:15.7707,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3148', update: False, ",
2011-08-06 14:19:15.7707,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3149 and etag ,
2011-08-06 14:19:15.7707,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3149', update: False, ",
2011-08-06 14:19:15.7707,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3150 and etag ,
2011-08-06 14:19:15.7707,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3150', update: False, ",
2011-08-06 14:19:15.7707,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3151 and etag ,
2011-08-06 14:19:15.7707,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3151', update: False, ",
2011-08-06 14:19:15.7707,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3152 and etag ,
2011-08-06 14:19:15.7707,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3152', update: False, ",
2011-08-06 14:19:15.7707,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/3153 and etag ,
2011-08-06 14:19:15.7707,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/3153', update: False, ",
